CODICE,lon,lat,INDIRIZZO,SPECIE,"NOME
 COMUNE",name
02PDSCa128,18.04788695,40.27607388,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa152,18.0458488,40.27535032,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa153,18.04587687,40.27536213,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa154,18.04590042,40.27537377,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa155,18.04592457,40.27538634,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa156,18.04594446,40.27539419,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa157,18.04596419,40.27540613,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa158,18.04598862,40.27541843,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa159,18.04600914,40.27542989,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa160,18.04603484,40.27544655,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa161,18.04605846,40.27545876,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa162,18.04601979,40.27549591,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa163,18.04599337,40.27551465,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa164,18.04595281,40.27554953,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa165,18.04593799,40.27555941,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa166,18.04592535,40.27557322,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa167,18.04590835,40.27558468,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa168,18.04573466,40.27558474,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa169,18.04570546,40.27556515,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa170,18.04566805,40.27553651,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCa171,18.04564299,40.27551801,Via Mogadiscio,Cupressus arizonica,Cipresso dell'Arizona,Cipresso dell'Arizona - Cupressus arizonica - Via Mogadiscio
02PDSCc025,18.04734941,40.2758231,Via Mogadiscio,Calocedrus decurrens,Cedro della California,Cedro della California - Calocedrus decurrens - Via Mogadiscio
02PDSCe007,18.04751813,40.2759897,Via Mogadiscio,Cedrus atlantica,Cedro dell'Atlante,Cedro dell'Atlante - Cedrus atlantica - Via Mogadiscio
02PDSCe008,18.04742938,40.27577264,Via Mogadiscio,Cedrus atlantica,Cedro dell'Atlante,Cedro dell'Atlante - Cedrus atlantica - Via Mogadiscio
02PDSCe020,18.04707706,40.27566903,Via Mogadiscio,Cedrus atlantica,Cedro dell'Atlante,Cedro dell'Atlante - Cedrus atlantica - Via Mogadiscio
02PDSCe024,18.04730475,40.27580736,Via Mogadiscio,Cedrus atlantica,Cedro dell'Atlante,Cedro dell'Atlante - Cedrus atlantica - Via Mogadiscio
02PDSCe173,18.0462736,40.27509374,Via Mogadiscio,Cedrus atlantica,Cedro dell'Atlante,Cedro dell'Atlante - Cedrus atlantica - Via Mogadiscio
02PDSCh145,18.04621131,40.27541121,Via Mogadiscio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Mogadiscio
02PDSCh146,18.04617268,40.27544791,Via Mogadiscio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Mogadiscio
02PDSCh148,18.04611225,40.27550569,Via Mogadiscio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Mogadiscio
02PDSCh150,18.04608757,40.27552911,Via Mogadiscio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Mogadiscio
02PDSCh151,18.04606276,40.27555827,Via Mogadiscio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Mogadiscio
02PDSCp006,18.04766645,40.27598265,Via Mogadiscio,Cupressocyparis leylandii,Cipresso di Leyland,Cipresso di Leyland - Cupressocyparis leylandii - Via Mogadiscio
02PDSCu073,18.04709586,40.27594284,Via Mogadiscio,Cupressus sempervirens,Cipresso mediterraneo,Cipresso mediterraneo - Cupressus sempervirens - Via Mogadiscio
02PDSCu075,18.04703386,40.27631533,Via Mogadiscio,Cupressus sempervirens,Cipresso mediterraneo,Cipresso mediterraneo - Cupressus sempervirens - Via Mogadiscio
02PDSCu076,18.04706252,40.27633137,Via Mogadiscio,Cupressus sempervirens,Cipresso mediterraneo,Cipresso mediterraneo - Cupressus sempervirens - Via Mogadiscio
02PDSCu077,18.04708961,40.27631125,Via Mogadiscio,Cupressus sempervirens,Cipresso mediterraneo,Cipresso mediterraneo - Cupressus sempervirens - Via Mogadiscio
02PDSCu078,18.04711039,40.27623804,Via Mogadiscio,Cupressus sempervirens,Cipresso mediterraneo,Cipresso mediterraneo - Cupressus sempervirens - Via Mogadiscio
02PDSCu079,18.04711682,40.2762916,Via Mogadiscio,Cupressus sempervirens,Cipresso mediterraneo,Cipresso mediterraneo - Cupressus sempervirens - Via Mogadiscio
02PDSCu118,18.04749796,40.27630047,Via Mogadiscio,Cupressus sempervirens,Cipresso mediterraneo,Cipresso mediterraneo - Cupressus sempervirens - Via Mogadiscio
02PDSEj034,18.04674187,40.27588269,Via Mogadiscio,Eriobotrya japonica,Nespolo del Giappone,Nespolo del Giappone - Eriobotrya japonica - Via Mogadiscio
02PDSEj177,18.04596482,40.27515102,Via Mogadiscio,Eriobotrya japonica,Nespolo del Giappone,Nespolo del Giappone - Eriobotrya japonica - Via Mogadiscio
02PDSJr001,18.04763753,40.27590476,Via Mogadiscio,Juglans regia,Noce,Noce - Juglans regia - Via Mogadiscio
02PDSJr002,18.04759367,40.27588174,Via Mogadiscio,Juglans regia,Noce,Noce - Juglans regia - Via Mogadiscio
02PDSJr009,18.04738181,40.27574446,Via Mogadiscio,Juglans regia,Noce,Noce - Juglans regia - Via Mogadiscio
02PDSJr010,18.04730232,40.27570396,Via Mogadiscio,Juglans regia,Noce,Noce - Juglans regia - Via Mogadiscio
02PDSJr011,18.04724415,40.27566594,Via Mogadiscio,Juglans regia,Noce,Noce - Juglans regia - Via Mogadiscio
02PDSJr012,18.04718497,40.27563046,Via Mogadiscio,Juglans regia,Noce,Noce - Juglans regia - Via Mogadiscio
02PDSJr013,18.04712551,40.27558516,Via Mogadiscio,Juglans regia,Noce,Noce - Juglans regia - Via Mogadiscio
02PDSJr015,18.04703661,40.27560573,Via Mogadiscio,Juglans regia,Noce,Noce - Juglans regia - Via Mogadiscio
02PDSJr016,18.04698605,40.27567632,Via Mogadiscio,Juglans regia,Noce,Noce - Juglans regia - Via Mogadiscio
02PDSLj017,18.04694202,40.27571822,Via Mogadiscio,"Ligustrum Japonica ""Variegatum""",Ligustro variegato,"Ligustro variegato - Ligustrum Japonica ""Variegatum"" - Via Mogadiscio"
02PDSLj018,18.04691104,40.27576025,Via Mogadiscio,"Ligustrum Japonica ""Variegatum""",Ligustro variegato,"Ligustro variegato - Ligustrum Japonica ""Variegatum"" - Via Mogadiscio"
02PDSMg003,18.04752686,40.27590538,Via Mogadiscio,Magnolia grandiflora,Magnolia,Magnolia - Magnolia grandiflora - Via Mogadiscio
02PDSMg022,18.04717312,40.27571697,Via Mogadiscio,Magnolia grandiflora,Magnolia,Magnolia - Magnolia grandiflora - Via Mogadiscio
02PDSMg023,18.0472574,40.27576691,Via Mogadiscio,Magnolia grandiflora,Magnolia,Magnolia - Magnolia grandiflora - Via Mogadiscio
02PDSMg172,18.0463866,40.27514452,Via Mogadiscio,Magnolia grandiflora,Magnolia,Magnolia - Magnolia grandiflora - Via Mogadiscio
02PDSNcfoto banzia033,18.04681778,40.27581078,Via Mogadiscio,,,
02PDSOe147,18.04613985,40.27548169,Via Mogadiscio,Olea europaea,Ulivo,Ulivo - Olea europaea - Via Mogadiscio
02PDSPa027,18.04734449,40.27587636,Via Mogadiscio,Prunus armeniaca,Albicocco,Albicocco - Prunus armeniaca - Via Mogadiscio
02PDSPd026,18.04731051,40.2758651,Via Mogadiscio,Prunus domestica,Susino,Susino - Prunus domestica - Via Mogadiscio
02PDSPg030,18.04747247,40.27591175,Via Mogadiscio,Punica granatum,Melograno,Melograno - Punica granatum - Via Mogadiscio
02PDSPg174,18.04613009,40.27511386,Via Mogadiscio,Punica granatum,Melograno,Melograno - Punica granatum - Via Mogadiscio
02PDSPh019,18.04704289,40.27565523,Via Mogadiscio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Mogadiscio
02PDSPh081,18.04714048,40.27626404,Via Mogadiscio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Mogadiscio
02PDSPh084,18.04723607,40.27613441,Via Mogadiscio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Mogadiscio
02PDSPh087,18.0473106,40.27618068,Via Mogadiscio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Mogadiscio
02PDSPh089,18.04726876,40.27615323,Via Mogadiscio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Mogadiscio
02PDSPh093,18.0471777,40.27619046,Via Mogadiscio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Mogadiscio
02PDSPh094,18.04713936,40.27617121,Via Mogadiscio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Mogadiscio
02PDSPn137,18.0462806,40.27532631,Via Mogadiscio,Popolus nigra,Pioppo nero,Pioppo nero - Popolus nigra - Via Mogadiscio
02PDSPp129,18.04652889,40.27547734,Via Mogadiscio,Pinus pinea,Pino domestico,Pino domestico - Pinus pinea - Via Mogadiscio
02PDSPp131,18.04638965,40.27540652,Via Mogadiscio,Pinus pinea,Pino domestico,Pino domestico - Pinus pinea - Via Mogadiscio
02PDSPp136,18.046248,40.27536566,Via Mogadiscio,Pinus pinea,Pino domestico,Pino domestico - Pinus pinea - Via Mogadiscio
02PDSPp138,18.04634981,40.27526649,Via Mogadiscio,Pinus pinea,Pino domestico,Pino domestico - Pinus pinea - Via Mogadiscio
02PDSPr144,18.04619117,40.27542725,Via Mogadiscio,Prunus Cerasifera Pissardii,Mirabolano,Mirabolano - Prunus Cerasifera Pissardii - Via Mogadiscio
02PDSPr149,18.04609877,40.27551769,Via Mogadiscio,Prunus Cerasifera Pissardii,Mirabolano,Mirabolano - Prunus Cerasifera Pissardii - Via Mogadiscio
02PDSQi004,18.04756665,40.27592402,Via Mogadiscio,Quercus ilex,Leccio,Leccio - Quercus ilex - Via Mogadiscio
02PDSQi005,18.04761513,40.2759513,Via Mogadiscio,Quercus ilex,Leccio,Leccio - Quercus ilex - Via Mogadiscio
02PDSQi021,18.04712347,40.27568386,Via Mogadiscio,Quercus ilex,Leccio,Leccio - Quercus ilex - Via Mogadiscio
02PDSQi082,18.04716679,40.27613878,Via Mogadiscio,Quercus ilex,Leccio,Leccio - Quercus ilex - Via Mogadiscio
02PDSQi083,18.04715258,40.27615206,Via Mogadiscio,Quercus ilex,Leccio,Leccio - Quercus ilex - Via Mogadiscio
02PDSQi085,18.04718118,40.27612349,Via Mogadiscio,Quercus ilex,Leccio,Leccio - Quercus ilex - Via Mogadiscio
02PDSQi086,18.04719547,40.27610863,Via Mogadiscio,Quercus ilex,Leccio,Leccio - Quercus ilex - Via Mogadiscio
02PDSQi088,18.04721092,40.27620736,Via Mogadiscio,Quercus ilex,Leccio,Leccio - Quercus ilex - Via Mogadiscio
02PDSQi090,18.04723909,40.27622099,Via Mogadiscio,Quercus ilex,Leccio,Leccio - Quercus ilex - Via Mogadiscio
02PDSQm091,18.04726291,40.27623555,Via Mogadiscio,Quercus ithaburensis subsp. macrolepis,Vallonea,Vallonea - Quercus ithaburensis subsp. macrolepis - Via Mogadiscio
02PDSRp175,18.04613823,40.2750999,Via Mogadiscio,Robinia pseudoacacia,Robinia,Robinia - Robinia pseudoacacia - Via Mogadiscio
02PDSSa032,18.04747238,40.27591638,Via Mogadiscio,Salix alba,Salice bianco,Salice bianco - Salix alba - Via Mogadiscio
02PDSTo070,18.04696095,40.27608642,Via Mogadiscio,Thuja orientalis,Tuia orientale,Tuia orientale - Thuja orientalis - Via Mogadiscio
02PDSTo071,18.04701301,40.27602422,Via Mogadiscio,Thuja orientalis,Tuia orientale,Tuia orientale - Thuja orientalis - Via Mogadiscio
02PDSTo072,18.04706377,40.27598049,Via Mogadiscio,Thuja orientalis,Tuia orientale,Tuia orientale - Thuja orientalis - Via Mogadiscio
02PDSUm014,18.04707207,40.27556158,Via Mogadiscio,Ulmus minor,Olmo,Olmo - Ulmus minor - Via Mogadiscio
02PDSWf130,18.04649977,40.27546224,Via Mogadiscio,Washingtonia filifera,Palma californiana,Palma californiana - Washingtonia filifera - Via Mogadiscio
02PDSWf132,18.0464318,40.27542614,Via Mogadiscio,Washingtonia filifera,Palma californiana,Palma californiana - Washingtonia filifera - Via Mogadiscio
02PDSWf133,18.04635018,40.27538172,Via Mogadiscio,Washingtonia filifera,Palma californiana,Palma californiana - Washingtonia filifera - Via Mogadiscio
02PDSWf134,18.04636679,40.27539356,Via Mogadiscio,Washingtonia filifera,Palma californiana,Palma californiana - Washingtonia filifera - Via Mogadiscio
02PDSWf135,18.04633461,40.27537159,Via Mogadiscio,Washingtonia filifera,Palma californiana,Palma californiana - Washingtonia filifera - Via Mogadiscio
02PDSWf139,18.04635014,40.27548071,Via Mogadiscio,Washingtonia filifera,Palma californiana,Palma californiana - Washingtonia filifera - Via Mogadiscio
02PDSWf140,18.04635014,40.27548071,Via Mogadiscio,Washingtonia filifera,Palma californiana,Palma californiana - Washingtonia filifera - Via Mogadiscio
02PDSWf141,18.04633392,40.27547253,Via Mogadiscio,Washingtonia filifera,Palma californiana,Palma californiana - Washingtonia filifera - Via Mogadiscio
02PDSWf142,18.0463111,40.27546076,Via Mogadiscio,Washingtonia filifera,Palma californiana,Palma californiana - Washingtonia filifera - Via Mogadiscio
02PDSWf143,18.04628871,40.2754475,Via Mogadiscio,Washingtonia filifera,Palma californiana,Palma californiana - Washingtonia filifera - Via Mogadiscio
02PDSWf176,18.04611625,40.27499408,Via Mogadiscio,Washingtonia filifera,Palma californiana,Palma californiana - Washingtonia filifera - Via Mogadiscio
02PDSYa031,18.0474681,40.27591208,Via Mogadiscio,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Mogadiscio
02PDSYa112,18.04748441,40.27633691,Via Mogadiscio,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Mogadiscio
02PDSYa113,18.04748405,40.27629177,Via Mogadiscio,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Mogadiscio
02PDSYa114,18.04745641,40.27631267,Via Mogadiscio,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Mogadiscio
02PDSYa115,18.04750161,40.27626504,Via Mogadiscio,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Mogadiscio
02PDSYa116,18.04753858,40.2762752,Via Mogadiscio,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Mogadiscio
02PDSYa117,18.04751344,40.27630866,Via Mogadiscio,Yucca aloifolia,Yucca,Yucca - Yucca aloifolia - Via Mogadiscio
02VGACh043,18.04714186,40.27153883,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh044,18.04721483,40.27154655,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh045,18.04732137,40.27156052,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh046,18.04739362,40.2715721,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh047,18.04750538,40.2715922,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh048,18.04756098,40.27159686,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh049,18.04766078,40.27161199,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh050,18.04773283,40.27161873,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh051,18.04808694,40.27166929,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh052,18.04815602,40.27167894,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh053,18.04825036,40.27169721,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh054,18.04831959,40.27170647,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh055,18.04842562,40.27172121,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh056,18.04849575,40.27173071,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh057,18.04855314,40.27156911,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh058,18.04847694,40.27155534,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh059,18.04841293,40.27154297,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh060,18.0483241,40.27152684,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh061,18.04825537,40.27151536,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGACh062,18.04812458,40.27149439,Viale Garibaldi,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Viale Garibaldi
02VGAQi001,18.04713996,40.27150863,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi002,18.04720265,40.27151526,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi003,18.04724252,40.27152201,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi004,18.04732471,40.27153222,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi005,18.0473665,40.27153716,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi006,18.047412,40.27154568,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi007,18.04746925,40.27154953,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi008,18.04751014,40.2715616,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi009,18.04755055,40.27156376,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi010,18.0475917,40.27157224,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi011,18.04764187,40.27157827,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi012,18.04768768,40.27158736,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi013,18.04777028,40.27159502,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi014,18.04781963,40.2716025,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi015,18.04785043,40.27160704,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi016,18.04790308,40.27161443,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi017,18.04793091,40.27151822,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi018,18.04786811,40.27150763,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi019,18.04780795,40.27150361,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi020,18.04783795,40.27141353,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
02VGAQi021,18.04789194,40.27142834,Viale Garibaldi,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Garibaldi
